timestamp,flight_id,aircraft_tail_num,flight_phase,altitude_ft,indicated_airspeed_knots,heading_deg,pitch_deg,roll_deg,pfd_voltage_v,mfd_voltage_v,display_alert_flag
2026-09-22 12:13:16,AA-2026,N942DB,TAKEOFF_CLIMB,7136.0,250.0,269.0,5.0,-0.3,28.05,28.05,0
2026-09-22 12:13:20,AA-2026,N942DB,CRUISE,34000.0,250.0,269.0,0.39,0.13,28.19,28.05,0
2026-09-22 12:13:24,AA-2026,N942DB,CRUISE,34000.0,254.2,269.0,0.64,0.2,27.93,27.95,0
2026-09-22 12:13:28,AA-2026,N942DB,CRUISE,34000.0,258.4,268.9,0.66,-0.14,27.9,28.02,0
2026-09-22 12:13:32,AA-2026,N942DB,CRUISE,34008.0,262.6,269.0,0.83,-0.4,27.7,27.99,0
2026-09-22 12:13:36,AA-2026,N942DB,CRUISE,34010.1,266.8,269.1,0.07,0.41,28.02,28.06,0
2026-09-22 12:13:40,AA-2026,N942DB,CRUISE,34000.3,271.0,269.2,0.37,0.01,28.31,28.03,0
2026-09-22 12:13:44,AA-2026,N942DB,CRUISE,34000.0,275.2,269.4,0.76,0.58,28.04,27.94,0
2026-09-22 12:13:48,AA-2026,N942DB,CRUISE,34003.3,279.4,269.5,0.22,0.03,28.0,28.3,0
2026-09-22 12:13:52,AA-2026,N942DB,CRUISE,34000.0,283.6,269.4,0.66,0.05,28.05,28.23,0
2026-09-22 12:13:56,AA-2026,N942DB,CRUISE,34000.0,287.8,269.5,0.73,-0.29,28.0,28.02,0
2026-09-22 12:14:00,AA-2026,N942DB,CRUISE,34001.0,292.0,269.3,0.49,-0.13,27.88,28.13,0
2026-09-22 12:14:04,AA-2026,N942DB,CRUISE,34004.8,296.2,269.4,0.22,-0.47,28.12,28.14,0
2026-09-22 12:14:08,AA-2026,N942DB,CRUISE,34007.9,300.4,269.3,0.48,-0.4,28.03,28.22,0
2026-09-22 12:14:12,AA-2026,N942DB,CRUISE,34002.3,304.6,269.4,0.79,0.22,28.0,28.02,0
2026-09-22 12:14:16,AA-2026,N942DB,CRUISE,34006.6,308.8,269.3,0.81,-0.08,27.85,28.21,0
2026-09-22 12:14:20,AA-2026,N942DB,CRUISE,34001.3,313.0,269.1,0.54,-0.13,28.2,28.05,0
2026-09-22 12:14:24,AA-2026,N942DB,CRUISE,34000.0,317.2,269.0,0.3,-0.22,28.1,27.97,0
2026-09-22 12:14:28,AA-2026,N942DB,CRUISE,34004.9,321.4,268.8,0.85,-0.12,27.92,28.17,0
2026-09-22 12:14:32,AA-2026,N942DB,CRUISE,34007.9,325.6,268.9,0.66,0.34,28.15,28.23,0
2026-09-22 12:14:36,AA-2026,N942DB,CRUISE,34014.9,329.8,269.0,0.32,0.04,27.93,28.36,0
2026-09-22 12:14:40,AA-2026,N942DB,CRUISE,34018.1,334.0,269.0,0.57,-0.35,27.88,27.98,0
2026-09-22 12:14:44,AA-2026,N942DB,CRUISE,34019.4,338.2,268.8,0.56,0.31,27.89,28.17,0
2026-09-22 12:14:48,AA-2026,N942DB,CRUISE,34011.3,342.4,268.7,0.37,0.52,27.73,28.06,0
2026-09-22 12:14:52,AA-2026,N942DB,CRUISE,34008.7,346.6,268.5,0.57,0.15,28.07,28.18,0
2026-09-22 12:14:56,AA-2026,N942DB,CRUISE,34004.0,350.8,268.3,0.72,0.27,27.73,27.95,0
2026-09-22 12:15:00,AA-2026,N942DB,CRUISE,34000.0,355.0,268.5,0.44,0.37,27.82,27.97,0
2026-09-22 12:15:04,AA-2026,N942DB,CRUISE,34009.5,359.2,268.4,0.74,-0.5,27.69,28.02,0
2026-09-22 12:15:08,AA-2026,N942DB,CRUISE,34007.3,363.4,268.3,0.15,0.56,27.99,28.11,0
2026-09-22 12:15:12,AA-2026,N942DB,CRUISE,34015.2,367.6,268.2,0.94,0.33,27.98,28.04,0
2026-09-22 12:15:16,AA-2026,N942DB,CRUISE,34017.8,371.8,268.1,0.51,0.15,27.95,28.17,0
2026-09-22 12:15:20,AA-2026,N942DB,CRUISE,34023.7,376.0,268.1,0.71,-0.04,27.84,28.2,0
2026-09-22 12:15:24,AA-2026,N942DB,CRUISE,34023.7,380.2,268.1,0.54,-0.4,27.82,28.16,0
2026-09-22 12:15:28,AA-2026,N942DB,CRUISE,34025.3,384.4,268.0,0.34,-0.1,28.07,28.26,0
2026-09-22 12:15:32,AA-2026,N942DB,CRUISE,34025.1,388.6,267.8,0.49,0.13,27.92,28.14,0
2026-09-22 12:15:36,AA-2026,N942DB,CRUISE,34019.0,392.8,267.8,0.12,-0.33,28.05,27.98,0
2026-09-22 12:15:40,AA-2026,N942DB,CRUISE,34023.5,397.0,267.7,0.64,-0.02,27.87,28.24,0
2026-09-22 12:15:44,AA-2026,N942DB,CRUISE,34019.1,401.2,267.6,0.54,-0.36,28.03,28.04,0
2026-09-22 12:15:48,AA-2026,N942DB,CRUISE,34009.6,405.4,267.7,0.46,-0.12,28.2,28.19,0
2026-09-22 12:15:52,AA-2026,N942DB,CRUISE,34012.5,409.6,267.8,0.65,-0.41,28.09,28.26,0
2026-09-22 12:15:56,AA-2026,N942DB,CRUISE,34006.0,413.8,267.8,0.51,-0.44,27.94,28.15,0
2026-09-22 12:16:00,AA-2026,N942DB,CRUISE,34014.8,418.0,267.8,0.62,0.1,28.04,27.95,0
2026-09-22 12:16:04,AA-2026,N942DB,CRUISE,34023.9,422.2,267.8,0.69,-0.17,27.96,28.01,0
2026-09-22 12:16:08,AA-2026,N942DB,CRUISE,34032.2,426.4,267.8,0.39,-0.15,28.0,28.23,0
2026-09-22 12:16:12,AA-2026,N942DB,CRUISE,34029.6,430.6,267.8,0.33,-0.19,27.95,28.08,0
2026-09-22 12:16:16,AA-2026,N942DB,CRUISE,34019.9,434.8,267.9,0.16,0.82,27.98,28.11,0
2026-09-22 12:16:20,AA-2026,N942DB,CRUISE,34028.5,439.0,267.8,0.52,0.18,28.03,28.18,0
2026-09-22 12:16:24,AA-2026,N942DB,CRUISE,34027.1,443.2,267.8,0.59,0.21,27.85,28.17,0
2026-09-22 12:16:28,AA-2026,N942DB,CRUISE,34036.4,447.4,267.8,0.24,-0.23,27.85,28.13,0
2026-09-22 12:16:32,AA-2026,N942DB,CRUISE,34045.7,451.6,267.9,0.78,0.15,27.79,28.08,0
2026-09-22 12:16:36,AA-2026,N942DB,CRUISE,34052.7,455.8,268.0,0.34,-0.07,27.76,28.07,0
2026-09-22 12:16:40,AA-2026,N942DB,CRUISE,34048.6,455.8,268.0,0.08,-0.24,27.82,28.19,0
2026-09-22 12:16:44,AA-2026,N942DB,CRUISE,34046.3,455.6,267.8,0.8,0.58,28.02,28.16,0
2026-09-22 12:16:48,AA-2026,N942DB,CRUISE,34053.3,455.1,267.9,0.11,0.17,27.87,28.07,0
2026-09-22 12:16:52,AA-2026,N942DB,CRUISE,34049.7,454.8,267.7,0.69,0.16,28.08,28.21,0
2026-09-22 12:16:56,AA-2026,N942DB,CRUISE,34043.1,455.3,267.6,0.64,-0.29,28.01,28.09,0
2026-09-22 12:17:00,AA-2026,N942DB,CRUISE,34044.2,455.6,267.5,0.56,-0.38,27.7,28.01,0
2026-09-22 12:17:04,AA-2026,N942DB,CRUISE,34052.9,456.0,267.6,0.4,-0.02,28.1,28.02,0
2026-09-22 12:17:08,AA-2026,N942DB,CRUISE,34056.8,456.0,267.5,0.6,-0.17,28.12,28.0,0
2026-09-22 12:17:12,AA-2026,N942DB,CRUISE,34058.2,455.6,267.4,0.71,0.18,27.85,28.07,0
2026-09-22 12:17:16,AA-2026,N942DB,CRUISE,34050.2,455.7,267.6,0.3,0.2,28.06,28.22,0
2026-09-22 12:17:20,AA-2026,N942DB,CRUISE,34052.5,455.6,267.5,0.7,0.02,27.87,28.02,0
2026-09-22 12:17:24,AA-2026,N942DB,CRUISE,34062.3,456.0,267.5,0.69,0.25,28.01,28.12,0
2026-09-22 12:17:28,AA-2026,N942DB,CRUISE,34055.1,455.6,267.4,0.56,0.06,27.81,28.03,0
2026-09-22 12:17:32,AA-2026,N942DB,CRUISE,34055.5,455.6,267.2,0.39,-0.26,27.73,28.07,0
2026-09-22 12:17:36,AA-2026,N942DB,CRUISE,34063.0,455.2,267.4,0.69,-0.06,27.94,27.95,0
2026-09-22 12:17:40,AA-2026,N942DB,CRUISE,34067.8,455.0,267.2,0.6,0.04,27.98,28.08,0
2026-09-22 12:17:44,AA-2026,N942DB,CRUISE,34071.8,455.3,267.2,0.3,0.28,27.94,28.08,0
2026-09-22 12:17:48,AA-2026,N942DB,CRUISE,34075.8,455.3,267.2,0.43,0.07,27.82,28.15,0
2026-09-22 12:17:52,AA-2026,N942DB,CRUISE,34073.0,455.1,267.2,0.66,-0.17,27.94,28.12,0
2026-09-22 12:17:56,AA-2026,N942DB,CRUISE,34068.9,455.0,267.3,0.52,0.29,28.04,27.98,0
2026-09-22 12:18:00,AA-2026,N942DB,CRUISE,34075.1,455.0,267.2,0.72,0.11,27.99,28.21,0
2026-09-22 12:18:04,AA-2026,N942DB,CRUISE,34081.3,455.3,267.0,0.43,0.46,28.03,28.12,0
2026-09-22 12:18:08,AA-2026,N942DB,CRUISE,34088.6,455.7,267.1,0.3,0.03,27.9,28.12,0
2026-09-22 12:18:12,AA-2026,N942DB,CRUISE,34096.9,456.1,267.1,0.94,-0.31,28.18,28.1,0
2026-09-22 12:18:16,AA-2026,N942DB,CRUISE,34097.1,456.4,267.3,0.16,0.35,27.82,28.05,0
2026-09-22 12:18:20,AA-2026,N942DB,CRUISE,34097.1,456.2,267.4,0.4,-0.17,28.07,28.12,0
2026-09-22 12:18:24,AA-2026,N942DB,CRUISE,34103.1,456.4,267.5,0.56,0.09,28.18,28.15,0
2026-09-22 12:18:28,AA-2026,N942DB,CRUISE,34106.1,456.3,267.5,0.7,0.06,28.07,27.93,0
2026-09-22 12:18:32,AA-2026,N942DB,CRUISE,34110.1,456.1,267.5,0.63,0.01,27.97,28.05,0
2026-09-22 12:18:36,AA-2026,N942DB,CRUISE,34116.0,456.4,267.6,0.96,-0.05,27.92,28.07,0
2026-09-22 12:18:40,AA-2026,N942DB,CRUISE,34123.8,456.0,267.6,0.48,-0.5,28.16,28.13,0
2026-09-22 12:18:44,AA-2026,N942DB,CRUISE,34120.6,456.4,267.4,0.33,-0.3,27.79,28.22,0
2026-09-22 12:18:48,AA-2026,N942DB,CRUISE,34118.1,456.3,267.6,0.46,0.34,27.85,28.02,0
2026-09-22 12:18:52,AA-2026,N942DB,CRUISE,34110.0,456.5,267.7,0.44,0.13,27.94,28.05,0
2026-09-22 12:18:56,AA-2026,N942DB,CRUISE,34111.6,456.6,267.7,0.49,0.57,28.19,28.05,0
2026-09-22 12:19:00,AA-2026,N942DB,CRUISE,34102.3,457.0,267.5,0.3,-0.31,28.06,28.02,0
2026-09-22 12:19:04,AA-2026,N942DB,CRUISE,34101.6,457.2,267.5,0.66,-0.01,27.85,28.07,0
2026-09-22 12:19:08,AA-2026,N942DB,CRUISE,34102.4,457.3,267.6,0.57,0.35,27.95,28.18,0
2026-09-22 12:19:12,AA-2026,N942DB,CRUISE,34098.2,456.9,267.8,0.25,-0.17,27.91,27.99,0
2026-09-22 12:19:16,AA-2026,N942DB,CRUISE,34100.0,456.9,267.7,0.69,-0.15,27.89,28.14,0
2026-09-22 12:19:20,AA-2026,N942DB,CRUISE,34090.6,456.5,267.5,0.34,-0.09,28.15,27.93,0
2026-09-22 12:19:24,AA-2026,N942DB,CRUISE,34081.4,456.8,267.6,0.26,-0.13,27.79,28.04,0
2026-09-22 12:19:28,AA-2026,N942DB,CRUISE,34087.8,456.8,267.6,0.52,0.16,28.24,28.07,0
2026-09-22 12:19:32,AA-2026,N942DB,CRUISE,34085.0,457.0,267.6,0.15,-0.53,28.12,28.27,0
2026-09-22 12:19:36,AA-2026,N942DB,CRUISE,34077.5,456.5,267.8,0.62,0.49,28.16,28.07,0
2026-09-22 12:19:40,AA-2026,N942DB,CRUISE,34078.0,456.1,267.6,-0.07,-0.29,27.93,27.88,0
2026-09-22 12:19:44,AA-2026,N942DB,CRUISE,34083.4,456.3,267.7,0.29,-0.64,27.98,27.9,0
2026-09-22 12:19:48,AA-2026,N942DB,CRUISE,34077.7,455.9,267.5,0.82,-0.0,27.79,28.1,0
2026-09-22 12:19:52,AA-2026,N942DB,CRUISE,34080.2,455.4,267.5,0.36,-0.11,27.92,28.16,0
2026-09-22 12:19:56,AA-2026,N942DB,CRUISE,34071.9,455.0,267.6,0.4,-0.05,28.07,28.14,0
2026-09-22 12:20:00,AA-2026,N942DB,CRUISE,34062.9,455.4,267.6,0.75,0.09,28.19,28.12,0
2026-09-22 12:20:04,AA-2026,N942DB,CRUISE,34063.5,455.6,267.8,0.34,0.19,27.83,28.22,0
2026-09-22 12:20:08,AA-2026,N942DB,CRUISE,34064.3,455.5,267.8,0.65,0.51,27.95,28.05,0
2026-09-22 12:20:12,AA-2026,N942DB,CRUISE,34067.1,455.3,267.7,0.73,-0.21,27.98,28.19,0
2026-09-22 12:20:16,AA-2026,N942DB,CRUISE,34071.6,455.1,267.6,0.6,0.23,27.79,27.94,0
2026-09-22 12:20:20,AA-2026,N942DB,CRUISE,34081.1,455.4,267.5,0.21,0.21,28.09,28.01,0
2026-09-22 12:20:24,AA-2026,N942DB,CRUISE,34081.5,455.6,267.5,0.38,-0.79,27.89,27.92,0
2026-09-22 12:20:28,AA-2026,N942DB,CRUISE,34077.9,455.3,267.3,1.04,-0.25,27.97,28.07,0
2026-09-22 12:20:32,AA-2026,N942DB,CRUISE,34083.8,454.9,267.3,0.4,-0.39,27.93,28.1,0
2026-09-22 12:20:36,AA-2026,N942DB,CRUISE,34079.2,454.5,267.3,1.1,0.13,27.88,28.11,0
2026-09-22 12:20:40,AA-2026,N942DB,CRUISE,34078.0,454.7,267.3,0.84,0.1,28.0,28.11,0
2026-09-22 12:20:44,AA-2026,N942DB,CRUISE,34069.6,455.0,267.4,0.6,0.11,27.97,28.01,0
2026-09-22 12:20:48,AA-2026,N942DB,CRUISE,34060.1,454.7,267.5,0.56,-0.09,27.94,28.08,0
2026-09-22 12:20:52,AA-2026,N942DB,CRUISE,34069.4,454.3,267.3,0.41,-0.06,27.89,27.95,0
2026-09-22 12:20:56,AA-2026,N942DB,CRUISE,34076.1,453.8,267.2,0.48,-0.01,28.05,28.24,0
2026-09-22 12:21:00,AA-2026,N942DB,CRUISE,34080.0,454.3,267.2,0.36,-0.12,28.25,28.07,0
2026-09-22 12:21:04,AA-2026,N942DB,CRUISE,34078.2,454.1,267.2,0.49,0.23,28.02,28.05,0
2026-09-22 12:21:08,AA-2026,N942DB,CRUISE,34071.6,454.4,267.0,0.23,-0.32,28.15,28.26,0
2026-09-22 12:21:12,AA-2026,N942DB,CRUISE,34064.8,454.5,267.2,0.22,-0.23,27.79,27.98,0
2026-09-22 12:21:16,AA-2026,N942DB,CRUISE,34059.8,454.4,267.3,0.76,0.04,28.02,27.99,0
2026-09-22 12:21:20,AA-2026,N942DB,CRUISE,34060.8,454.1,267.3,0.18,-0.11,27.84,27.99,0
2026-09-22 12:21:24,AA-2026,N942DB,CRUISE,34065.0,453.7,267.1,0.68,-0.33,27.78,28.09,0
2026-09-22 12:21:28,AA-2026,N942DB,CRUISE,34068.2,453.8,267.2,0.12,0.16,27.89,28.14,0
2026-09-22 12:21:32,AA-2026,N942DB,CRUISE,34063.8,454.1,267.3,0.63,-0.17,28.18,28.17,0
2026-09-22 12:21:36,AA-2026,N942DB,CRUISE,34072.9,454.2,267.4,0.46,-0.25,28.14,28.36,0
2026-09-22 12:21:40,AA-2026,N942DB,CRUISE,34077.7,454.3,267.5,0.76,-0.05,28.04,27.88,0
2026-09-22 12:21:44,AA-2026,N942DB,CRUISE,34078.8,453.8,267.6,0.43,-0.27,27.77,28.16,0
2026-09-22 12:21:48,AA-2026,N942DB,CRUISE,34081.0,454.3,267.6,0.1,-0.01,27.97,28.04,0
2026-09-22 12:21:52,AA-2026,N942DB,CRUISE,34079.4,454.6,267.5,0.46,-0.11,28.05,28.04,0
2026-09-22 12:21:56,AA-2026,N942DB,CRUISE,34074.4,454.4,267.5,0.53,-0.15,28.03,28.04,0
2026-09-22 12:22:00,AA-2026,N942DB,CRUISE,34071.5,454.8,267.6,0.47,-0.15,27.72,28.01,0
2026-09-22 12:22:04,AA-2026,N942DB,CRUISE,34076.6,454.9,267.7,0.62,0.3,27.87,28.27,0
2026-09-22 12:22:08,AA-2026,N942DB,CRUISE,34066.9,455.0,267.5,0.39,0.11,27.99,28.18,0
2026-09-22 12:22:12,AA-2026,N942DB,CRUISE,34059.3,455.3,267.4,0.25,-0.51,28.08,28.1,0
2026-09-22 12:22:16,AA-2026,N942DB,CRUISE,34050.2,455.6,267.6,0.3,0.26,27.67,28.24,0
2026-09-22 12:22:20,AA-2026,N942DB,CRUISE,34041.0,455.7,267.7,0.4,0.15,27.98,27.95,0
2026-09-22 12:22:24,AA-2026,N942DB,CRUISE,34048.1,455.4,267.8,0.4,0.14,28.02,27.97,0
2026-09-22 12:22:28,AA-2026,N942DB,CRUISE,34052.2,455.2,267.9,0.98,0.27,28.13,27.88,0
2026-09-22 12:22:32,AA-2026,N942DB,CRUISE,34051.7,455.6,268.0,0.75,0.0,28.1,28.03,0
2026-09-22 12:22:36,AA-2026,N942DB,CRUISE,34043.6,455.4,268.0,0.64,0.19,28.09,28.12,0
2026-09-22 12:22:40,AA-2026,N942DB,CRUISE,34043.4,455.2,268.2,0.59,-0.14,27.88,28.11,0
2026-09-22 12:22:44,AA-2026,N942DB,CRUISE,34042.9,455.2,268.2,0.56,0.25,27.71,28.11,0
2026-09-22 12:22:48,AA-2026,N942DB,CRUISE,34036.4,455.1,268.3,0.56,0.07,27.94,27.96,0
2026-09-22 12:22:52,AA-2026,N942DB,CRUISE,34035.1,455.2,268.1,0.53,-0.41,28.15,28.18,0
2026-09-22 12:22:56,AA-2026,N942DB,CRUISE,34033.0,455.7,268.1,0.51,0.31,28.21,28.12,0
2026-09-22 12:23:00,AA-2026,N942DB,CRUISE,34035.3,455.4,268.2,0.08,-0.04,28.11,28.17,0
2026-09-22 12:23:04,AA-2026,N942DB,CRUISE,34038.0,455.0,268.1,0.43,-0.08,28.06,27.91,0
2026-09-22 12:23:08,AA-2026,N942DB,CRUISE,34029.0,454.7,268.0,0.45,-0.13,28.06,28.13,0
2026-09-22 12:23:12,AA-2026,N942DB,CRUISE,34026.4,455.1,267.9,0.35,-0.11,27.92,27.98,0
2026-09-22 12:23:16,AA-2026,N942DB,CRUISE,34029.0,455.3,267.8,0.39,0.07,27.98,28.06,0
2026-09-22 12:23:20,AA-2026,N942DB,CRUISE,34029.0,455.0,267.7,0.56,-0.3,28.25,28.15,0
2026-09-22 12:23:24,AA-2026,N942DB,CRUISE,34036.2,455.4,267.7,0.65,-0.47,27.86,28.11,0
2026-09-22 12:23:28,AA-2026,N942DB,CRUISE,34039.3,455.7,267.8,0.56,-0.32,28.24,28.01,0
2026-09-22 12:23:32,AA-2026,N942DB,CRUISE,34032.6,456.1,267.8,0.65,0.11,27.95,28.1,0
2026-09-22 12:23:36,AA-2026,N942DB,CRUISE,34024.0,456.5,267.7,0.65,-0.05,28.2,27.95,0
2026-09-22 12:23:40,AA-2026,N942DB,CRUISE,34026.8,456.2,267.6,0.44,0.33,27.79,28.22,0
2026-09-22 12:23:44,AA-2026,N942DB,CRUISE,34017.4,456.5,267.6,0.61,-0.02,28.09,28.08,0
2026-09-22 12:23:48,AA-2026,N942DB,CRUISE,34019.1,456.5,267.6,0.15,0.25,27.89,28.21,0
2026-09-22 12:23:52,AA-2026,N942DB,CRUISE,34027.9,456.8,267.7,0.42,-0.21,27.79,28.05,0
2026-09-22 12:23:56,AA-2026,N942DB,CRUISE,34029.4,457.0,267.8,0.4,-0.13,28.03,28.05,0
2026-09-22 12:24:00,AA-2026,N942DB,CRUISE,34027.2,457.3,267.9,0.81,0.0,28.15,28.02,0
2026-09-22 12:24:04,AA-2026,N942DB,CRUISE,34030.0,457.5,267.8,0.57,-0.04,27.87,28.19,0
2026-09-22 12:24:08,AA-2026,N942DB,CRUISE,34029.2,457.1,267.9,0.23,-0.07,27.78,28.03,0
2026-09-22 12:24:12,AA-2026,N942DB,CRUISE,34030.1,457.2,267.8,0.62,-0.26,27.99,28.16,0
2026-09-22 12:24:16,AA-2026,N942DB,CRUISE,34038.9,457.7,268.0,0.68,-0.48,27.99,28.06,0
2026-09-22 12:24:20,AA-2026,N942DB,CRUISE,34036.7,458.1,268.0,0.48,0.19,28.08,27.9,0
2026-09-22 12:24:24,AA-2026,N942DB,CRUISE,34045.9,457.6,267.9,0.64,0.16,28.14,28.04,0
2026-09-22 12:24:28,AA-2026,N942DB,CRUISE,34054.0,457.3,267.9,0.0,-0.18,27.99,27.98,0
2026-09-22 12:24:32,AA-2026,N942DB,CRUISE,34047.9,456.9,267.7,-0.04,0.11,28.28,28.1,0
2026-09-22 12:24:36,AA-2026,N942DB,CRUISE,34039.3,457.2,267.8,0.26,-0.05,28.03,27.98,0
2026-09-22 12:24:40,AA-2026,N942DB,CRUISE,34031.3,457.5,267.7,0.53,0.33,27.95,28.19,0
2026-09-22 12:24:44,AA-2026,N942DB,CRUISE,34021.7,457.2,267.7,0.81,-0.39,27.76,28.09,0
2026-09-22 12:24:48,AA-2026,N942DB,CRUISE,34013.6,457.2,267.6,0.27,-0.04,27.96,28.08,0
2026-09-22 12:24:52,AA-2026,N942DB,CRUISE,34017.2,457.5,267.7,0.33,-0.06,27.95,28.17,0
2026-09-22 12:24:56,AA-2026,N942DB,CRUISE,34008.6,457.8,267.8,0.52,0.05,28.14,28.2,0
2026-09-22 12:25:00,AA-2026,N942DB,CRUISE,34005.0,457.8,267.9,0.4,0.46,28.07,28.1,0
2026-09-22 12:25:04,AA-2026,N942DB,CRUISE,34011.9,457.9,268.0,0.39,-0.04,27.82,28.02,0
2026-09-22 12:25:08,AA-2026,N942DB,CRUISE,34002.4,457.9,267.9,0.42,0.22,28.03,27.92,0
2026-09-22 12:25:12,AA-2026,N942DB,CRUISE,34008.7,457.7,267.8,0.76,-0.04,28.1,28.03,0
2026-09-22 12:25:16,AA-2026,N942DB,CRUISE,34004.3,457.8,267.8,0.72,0.32,28.23,28.04,0
2026-09-22 12:25:20,AA-2026,N942DB,CRUISE,34000.0,458.0,267.8,0.5,0.23,28.13,28.11,0
2026-09-22 12:25:24,AA-2026,N942DB,CRUISE,34003.9,458.3,267.8,0.83,-0.1,28.11,28.07,0
2026-09-22 12:25:28,AA-2026,N942DB,CRUISE,34006.5,458.5,267.6,0.6,-0.12,28.01,28.17,0
2026-09-22 12:25:32,AA-2026,N942DB,CRUISE,34014.1,458.7,267.5,0.73,0.15,28.06,28.04,0
2026-09-22 12:25:36,AA-2026,N942DB,CRUISE,34018.8,458.4,267.3,0.33,-0.2,28.19,28.09,0
2026-09-22 12:25:40,AA-2026,N942DB,CRUISE,34024.8,458.4,267.4,0.37,0.06,27.8,28.22,0
2026-09-22 12:25:44,AA-2026,N942DB,CRUISE,34020.5,457.9,267.3,0.37,-0.11,27.95,28.13,0
2026-09-22 12:25:48,AA-2026,N942DB,CRUISE,34014.0,457.6,267.4,0.48,0.11,27.88,28.09,0
2026-09-22 12:25:52,AA-2026,N942DB,CRUISE,34019.0,457.8,267.2,0.51,-0.05,28.06,28.04,0
2026-09-22 12:25:56,AA-2026,N942DB,CRUISE,34025.2,458.3,267.2,0.56,-0.21,28.18,28.04,0
2026-09-22 12:26:00,AA-2026,N942DB,CRUISE,34035.0,457.9,267.2,0.89,0.33,27.91,28.01,0
2026-09-22 12:26:04,AA-2026,N942DB,CRUISE,34033.2,457.8,267.3,0.64,0.07,27.64,28.05,0
2026-09-22 12:26:08,AA-2026,N942DB,CRUISE,34030.7,458.1,267.5,0.4,-0.02,27.94,28.18,0
2026-09-22 12:26:12,AA-2026,N942DB,CRUISE,34036.2,457.8,267.4,0.5,0.13,28.14,28.08,0
2026-09-22 12:26:16,AA-2026,N942DB,CRUISE,34033.0,457.9,267.6,0.8,-0.5,28.08,27.97,0
2026-09-22 12:26:20,AA-2026,N942DB,CRUISE,34041.6,458.1,267.8,0.66,0.63,28.06,28.28,0
2026-09-22 12:26:24,AA-2026,N942DB,CRUISE,34048.8,458.2,267.9,0.8,0.01,27.96,28.13,0
2026-09-22 12:26:28,AA-2026,N942DB,CRUISE,34047.4,457.9,268.0,0.4,-0.59,27.81,27.96,0
2026-09-22 12:26:32,AA-2026,N942DB,CRUISE,34052.4,457.8,267.9,0.36,0.36,28.08,28.06,0
2026-09-22 12:26:36,AA-2026,N942DB,CRUISE,34057.5,458.1,268.0,0.36,-0.23,27.87,28.11,0
2026-09-22 12:26:40,AA-2026,N942DB,CRUISE,34049.6,458.1,267.8,0.42,0.31,28.33,28.27,0
2026-09-22 12:26:44,AA-2026,N942DB,CRUISE,34057.6,457.6,267.6,0.29,0.04,28.09,27.99,0
2026-09-22 12:26:48,AA-2026,N942DB,CRUISE,34057.7,457.9,267.8,0.56,-0.47,27.91,28.2,0
2026-09-22 12:26:52,AA-2026,N942DB,CRUISE,34064.2,457.4,267.8,0.56,0.08,27.91,28.24,0
2026-09-22 12:26:56,AA-2026,N942DB,CRUISE,34060.6,457.7,267.9,0.77,0.06,27.99,28.04,0
2026-09-22 12:27:00,AA-2026,N942DB,CRUISE,34068.6,457.4,268.0,0.15,0.35,27.96,28.07,0
2026-09-22 12:27:04,AA-2026,N942DB,CRUISE,34066.3,457.8,268.1,0.31,0.16,28.17,28.0,0
2026-09-22 12:27:08,AA-2026,N942DB,CRUISE,34056.6,457.7,268.3,0.66,-0.37,28.03,28.08,0
2026-09-22 12:27:12,AA-2026,N942DB,CRUISE,34064.7,457.5,268.2,0.54,0.3,27.89,28.1,0
2026-09-22 12:27:16,AA-2026,N942DB,CRUISE,34056.5,457.2,268.0,0.51,-0.12,28.28,28.17,0
2026-09-22 12:27:20,AA-2026,N942DB,CRUISE,34052.9,457.0,268.0,0.75,0.52,28.01,28.21,0
2026-09-22 12:27:24,AA-2026,N942DB,CRUISE,34061.9,457.4,267.9,0.3,-0.11,28.12,28.03,0
2026-09-22 12:27:28,AA-2026,N942DB,CRUISE,34070.9,457.9,267.7,0.35,-0.06,27.91,27.9,0
2026-09-22 12:27:32,AA-2026,N942DB,CRUISE,34072.4,457.7,267.6,0.33,-0.25,28.05,28.1,0
2026-09-22 12:27:36,AA-2026,N942DB,CRUISE,34075.0,457.7,267.7,0.1,-0.15,28.05,28.13,0
2026-09-22 12:27:40,AA-2026,N942DB,CRUISE,34074.0,457.9,267.8,0.53,-0.23,27.72,28.12,0
2026-09-22 12:27:44,AA-2026,N942DB,CRUISE,34069.8,458.3,267.7,0.4,0.35,28.3,28.07,0
2026-09-22 12:27:48,AA-2026,N942DB,CRUISE,34066.4,458.4,267.7,0.35,-0.4,28.19,28.11,0
2026-09-22 12:27:52,AA-2026,N942DB,CRUISE,34069.8,458.3,267.6,0.32,0.24,27.94,28.25,0
2026-09-22 12:27:56,AA-2026,N942DB,CRUISE,34074.9,458.2,267.4,0.5,0.25,27.83,28.14,0
2026-09-22 12:28:00,AA-2026,N942DB,CRUISE,34080.7,458.4,267.5,0.34,0.41,28.05,28.06,0
2026-09-22 12:28:04,AA-2026,N942DB,CRUISE,34086.5,457.9,267.6,0.54,0.01,28.01,28.05,0
2026-09-22 12:28:08,AA-2026,N942DB,CRUISE,34078.3,458.0,267.7,0.59,-0.31,28.05,28.08,0
2026-09-22 12:28:12,AA-2026,N942DB,CRUISE,34078.2,457.9,267.5,0.44,-0.05,28.03,28.26,0
